REDE;SUBREDE;TIPO;CODIGO;CLIENTE;BAIRRO;CIDADE;CLASSE ;LATITUDE;LONGITUDE;PRODUTO;VENDA;DEVOLUCAO;% DEV;TROCA;% TROCA
-;-;VAREJO;4396;ROSANGELA SANTOS FERREIRA CAMARA;TABAPUA;CAUCAIA;C;-3.7388981;-38.6193975;MANTEIGA DA TERRA VALE MILK 190G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4396;ROSANGELA SANTOS FERREIRA CAMARA;TABAPUA;CAUCAIA;C;-3.7388981;-38.6193975;MANTEIGA GHEE VALE MILK 160G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4396;ROSANGELA SANTOS FERREIRA CAMARA;TABAPUA;CAUCAIA;C;-3.7388981;-38.6193975;MANTEIGA GHEE VALE MILK 3KG;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4396;ROSANGELA SANTOS FERREIRA CAMARA;TABAPUA;CAUCAIA;C;-3.7388981;-38.6193975;MANTEIGA VALE MILK 200G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4396;ROSANGELA SANTOS FERREIRA CAMARA;TABAPUA;CAUCAIA;C;-3.7388981;-38.6193975;MANTEIGA VALE MILK 500G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4396;ROSANGELA SANTOS FERREIRA CAMARA;TABAPUA;CAUCAIA;C;-3.7388981;-38.6193975;MISTURA DE REQUEIJAO LIGHT DIPAULA 200G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4396;ROSANGELA SANTOS FERREIRA CAMARA;TABAPUA;CAUCAIA;C;-3.7388981;-38.6193975;MISTURA DE REQUEIJAO LIGHT DIPAULA 400G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4396;ROSANGELA SANTOS FERREIRA CAMARA;TABAPUA;CAUCAIA;C;-3.7388981;-38.6193975;MISTURA DE REQUEIJAO TRAD DIPAULA 200G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4396;ROSANGELA SANTOS FERREIRA CAMARA;TABAPUA;CAUCAIA;C;-3.7388981;-38.6193975;MISTURA DE REQUEIJAO TRAD DIPAULA 400G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4396;ROSANGELA SANTOS FERREIRA CAMARA;TABAPUA;CAUCAIA;C;-3.7388981;-38.6193975;NATA COM SAL VALE MILK 200G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4396;ROSANGELA SANTOS FERREIRA CAMARA;TABAPUA;CAUCAIA;C;-3.7388981;-38.6193975;QUEIJO COALHO LIGHT VALE MILK 500G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4396;ROSANGELA SANTOS FERREIRA CAMARA;TABAPUA;CAUCAIA;C;-3.7388981;-38.6193975;QUEIJO COALHO TRAD VALE MILK 4KG;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4396;ROSANGELA SANTOS FERREIRA CAMARA;TABAPUA;CAUCAIA;C;-3.7388981;-38.6193975;QUEIJO COALHO TRAD VALE MILK 500G;R$ 1.849,01;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4396;ROSANGELA SANTOS FERREIRA CAMARA;TABAPUA;CAUCAIA;C;-3.7388981;-38.6193975;QUEIJO COALHO ZERO LAC VALE MILK 500G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4396;ROSANGELA SANTOS FERREIRA CAMARA;TABAPUA;CAUCAIA;C;-3.7388981;-38.6193975;QUEIJO MINAS FRESCAL LIGHT VALE MILK 250G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4396;ROSANGELA SANTOS FERREIRA CAMARA;TABAPUA;CAUCAIA;C;-3.7388981;-38.6193975;QUEIJO MINAS FRESCAL TRAD VALE MILK 250G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4396;ROSANGELA SANTOS FERREIRA CAMARA;TABAPUA;CAUCAIA;C;-3.7388981;-38.6193975;QUEIJO MINAS FRESCAL ZERO VALE MILK 250G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4396;ROSANGELA SANTOS FERREIRA CAMARA;TABAPUA;CAUCAIA;C;-3.7388981;-38.6193975;REQUEIJAO BISNAGA VALE MILK 400G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4396;ROSANGELA SANTOS FERREIRA CAMARA;TABAPUA;CAUCAIA;C;-3.7388981;-38.6193975;REQUEIJAO LIGHT VALE MILK 200G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4396;ROSANGELA SANTOS FERREIRA CAMARA;TABAPUA;CAUCAIA;C;-3.7388981;-38.6193975;REQUEIJAO LIGHT VALE MILK 400G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4396;ROSANGELA SANTOS FERREIRA CAMARA;TABAPUA;CAUCAIA;C;-3.7388981;-38.6193975;REQUEIJAO TRAD VALE MILK 200G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4396;ROSANGELA SANTOS FERREIRA CAMARA;TABAPUA;CAUCAIA;C;-3.7388981;-38.6193975;REQUEIJAO TRAD VALE MILK 400G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4396;ROSANGELA SANTOS FERREIRA CAMARA;TABAPUA;CAUCAIA;C;-3.7388981;-38.6193975;REQUEIJAO ZERO LAC VALE MILK 200G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4396;ROSANGELA SANTOS FERREIRA CAMARA;TABAPUA;CAUCAIA;C;-3.7388981;-38.6193975;RICOTA VALE MILK 200G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4396;ROSANGELA SANTOS FERREIRA CAMARA;TABAPUA;CAUCAIA;C;-3.7388981;-38.6193975;Total;R$ 2.093,01;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4396;Total;TABAPUA;CAUCAIA;C;-3.7388981;-38.6193975;;R$ 2.093,01;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;BEBIDA LACTEA  BANDEJA MORANGO VALEMILK 540G;R$ 236,84;R$ 45,84;19,35%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;BEBIDA LACTEA BANDEJA MOR/SF VALEMILK 540G;R$ 191,00;R$ 30,56;16,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;BEBIDA LACTEA BANDEJA MORANGO DIPAULA 510G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;BEBIDA LACTEA DE AMEIXA VALE MILK 900G;R$ 123,84;R$ 6,88;5,56%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;BEBIDA LACTEA DE GOIABA VALE MILK 900G;R$ 89,44;R$ 13,16;14,71%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;BEBIDA LACTEA DE GRAVIOLA VALE MILK 900G;R$ 165,12;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;BEBIDA LACTEA DE MORANGO DIPAULA 900G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;BEBIDA LACTEA DE MORANGO VALE MILK 450G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;BEBIDA LACTEA DE MORANGO VALE MILK 900G;R$ 412,80;R$ 68,80;16,67%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;BEBIDA LACTEA DE SALADA DE FRUTA VALE MILK 450G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;BEBIDA LACTEA DE SALADA DE FRUTA VALE MILK 900G;R$ 288,96;R$ 48,16;16,67%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;COALHADA DESNATADA VALE MILK 140G;R$ 446,40;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;COALHADA INTEGRAL VALE MILK 140G;R$ 288,00;R$ 38,40;13,33%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;DOCE DE LEITE VALE MILK 400G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;DOCE DE LEITE ZERO LACT VALE MILK 300G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;GAR IOG TRIPLO ZERO AMEIXA VALE MILK 170G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;GAR IOG TRIPLO ZERO MORANGO VALE MILK 170G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;GAR IOGURTE AMEIXA VALE MILK 170G;R$ 143,22;R$ 4,34;3,03%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;GAR IOGURTE MORANGO VALE MILK 170G;R$ 221,34;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;GAR IOGURTE MORANGO VALE MILK 900G;R$ 327,18;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;GAR IOGURTE SALADA DE FRUTAS VALE MILK 170G;R$ 221,34;R$ 4,34;1,96%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;GAR IOGURTE SALADA DE FRUTAS VALE MILK 900G;R$ 186,96;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;IOGURTE BICAMADA MORANGO VALE MILK 130G;R$ 143,40;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;IOGURTE NATURAL DESNATADO VALE MILK 150G;R$ 640,00;R$ 2,50;0,39%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;IOGURTE NATURAL INTEGRAL VALE MILK 150G;R$ 360,00;R$ 15,00;4,17%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;IOGURTE NATURAL LAR/CEN/MEL VALE MILK 150G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;MANTEIGA DA TERRA VALE MILK 190G;R$ 197,04;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;MANTEIGA GHEE VALE MILK 160G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;MANTEIGA GHEE VALE MILK 3KG;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;MANTEIGA VALE MILK 200G;R$ 764,40;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;MANTEIGA VALE MILK 500G;R$ 702,00;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;MISTURA DE REQUEIJAO LIGHT DIPAULA 200G;R$ 0,00;R$ 7,26;100%;R$ 0,00;0%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;MISTURA DE REQUEIJAO LIGHT DIPAULA 400G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;MISTURA DE REQUEIJAO TRAD DIPAULA 200G;R$ 87,12;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;MISTURA DE REQUEIJAO TRAD DIPAULA 400G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;NATA COM SAL VALE MILK 200G;R$ 234,00;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;QUEIJO COALHO LIGHT VALE MILK 500G;R$ 281,80;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;QUEIJO COALHO TRAD VALE MILK 4KG;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;QUEIJO COALHO TRAD VALE MILK 500G;R$ 3.977,70;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;QUEIJO COALHO ZERO LAC VALE MILK 500G;R$ 1.141,83;R$ 39,71;3,48%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;QUEIJO MINAS FRESCAL LIGHT VALE MILK 250G;R$ 179,64;R$ 9,13;5,08%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;QUEIJO MINAS FRESCAL TRAD VALE MILK 250G;R$ 340,14;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;QUEIJO MINAS FRESCAL ZERO VALE MILK 250G;R$ 153,06;R$ 19,98;13,05%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;REQUEIJAO BISNAGA VALE MILK 400G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;REQUEIJAO LIGHT VALE MILK 200G;R$ 531,84;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;REQUEIJAO LIGHT VALE MILK 400G;R$ 2.030,40;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;REQUEIJAO TRAD VALE MILK 200G;R$ 531,84;R$ 5,54;1,04%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;REQUEIJAO TRAD VALE MILK 400G;R$ 2.932,80;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;REQUEIJAO ZERO LAC VALE MILK 200G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;RICOTA VALE MILK 200G;R$ 191,45;R$ 33,90;17,71%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;CENTERBOX - BARRA;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;Total;R$ 18.762,91;R$ 393,50;2,10%;R$ 0,00;0,00%
CENTERBOX;-;REDE;4458;Total;BARRA DO CEARA;FORTALEZA;C;-3.7100856;-38.5897058;;R$ 18.762,91;R$ 393,50;2,10%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;BEBIDA LACTEA  BANDEJA MORANGO VALEMILK 540G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;BEBIDA LACTEA BANDEJA MOR/SF VALEMILK 540G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;BEBIDA LACTEA BANDEJA MORANGO DIPAULA 510G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;BEBIDA LACTEA DE AMEIXA VALE MILK 900G;R$ 7,80;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;BEBIDA LACTEA DE GOIABA VALE MILK 900G;R$ 7,80;R$ 0,00;0,00%;R$ 4,00;51,28%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;BEBIDA LACTEA DE GRAVIOLA VALE MILK 900G;R$ 7,80;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;BEBIDA LACTEA DE MORANGO DIPAULA 900G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;BEBIDA LACTEA DE MORANGO VALE MILK 450G;R$ 0,00;R$ 0,00;0,00%;R$ 2,50;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;BEBIDA LACTEA DE MORANGO VALE MILK 900G;R$ 39,50;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;BEBIDA LACTEA DE SALADA DE FRUTA VALE MILK 450G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;BEBIDA LACTEA DE SALADA DE FRUTA VALE MILK 900G;R$ 7,80;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;COALHADA DESNATADA VALE MILK 140G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;COALHADA INTEGRAL VALE MILK 140G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;DOCE DE LEITE VALE MILK 400G;R$ 41,50;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;DOCE DE LEITE ZERO LACT VALE MILK 300G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;GAR IOG TRIPLO ZERO AMEIXA VALE MILK 170G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;GAR IOG TRIPLO ZERO MORANGO VALE MILK 170G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;GAR IOGURTE AMEIXA VALE MILK 170G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;GAR IOGURTE MORANGO VALE MILK 170G;R$ 44,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;GAR IOGURTE MORANGO VALE MILK 900G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;GAR IOGURTE SALADA DE FRUTAS VALE MILK 170G;R$ 22,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;GAR IOGURTE SALADA DE FRUTAS VALE MILK 900G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;IOGURTE BICAMADA MORANGO VALE MILK 130G;R$ 13,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;IOGURTE NATURAL DESNATADO VALE MILK 150G;R$ 25,50;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;IOGURTE NATURAL INTEGRAL VALE MILK 150G;R$ 25,50;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;IOGURTE NATURAL LAR/CEN/MEL VALE MILK 150G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;MANTEIGA DA TERRA VALE MILK 190G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;MANTEIGA GHEE VALE MILK 160G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;MANTEIGA GHEE VALE MILK 3KG;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;MANTEIGA VALE MILK 200G;R$ 58,20;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;MANTEIGA VALE MILK 500G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;MISTURA DE REQUEIJAO LIGHT DIPAULA 200G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;MISTURA DE REQUEIJAO LIGHT DIPAULA 400G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
-;-;VAREJO;4509;MINI BOM PRECO;NOVO PABUSSU;CAUCAIA;C;-3.7289393;-38.6654165;MISTURA DE REQUEIJAO TRAD DIPAULA 200G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
